pair,date,high,low,open,close,volume
USDT_BTC,1622401200,97.40883182726301,92.53839023589985,94.6945182234669,95.55726987178004,58120993.68
USDT_BTC,1622397600,99.60224743117028,94.62213505961176,96.69195743729809,97.50847201772396,107074483
USDT_BTC,1622394000,97.51666907839989,92.64083562447989,95.04935366772985,94.77984930018056,78456527.12
USDT_BTC,1622390400,100.84147939904808,95.79940542909567,97.48231679204214,98.05041048652143,105816196.1
USDT_BTC,1622386800,96.61889858451833,91.78795365529241,93.55223370993836,93.66609125421428,78381085.58
USDT_BTC,1622383200,92.10736053573342,87.50199250894674,89.04329463335534,89.91287021362604,111352590.4
USDT_BTC,1622379600,99.05554536973727,94.1027681012504,96.38070125469588,96.73945826678474,100905892
USDT_BTC,1622376000,95.85645652928038,91.06363370281636,94.17503821530529,93.9123312249438,173937486.5
USDT_BTC,1622372400,92.57676261623931,87.94792448542734,89.91863540027445,90.16843784154959,145323843.4
USDT_BTC,1622368800,97.08274993449328,92.2286124377686,94.76385743156145,94.46430855491295,98745851.24
USDT_BTC,1622365200,94.23968977354716,89.5277052848698,91.6070473416883,91.36603612958476,76117938.65
USDT_BTC,1622361600,95.29545965676098,90.53068667392293,92.88112688783659,92.27571344517017,118728731.2
USDT_BTC,1622358000,93.96565155562729,89.26736897784592,91.14142867366834,91.60558000859767,146548011.3
USDT_BTC,1622354400,91.74417040523628,87.15696188497446,89.50859457305594,89.39927190234627,166608363.9
USDT_BTC,1622350800,90.8965257150286,86.35169942927716,88.7619844630739,88.8742884508972,145924860.6
USDT_BTC,1622347200,93.51651044167049,88.84068491958696,91.89882911696317,91.64339306675936,125181274.2
USDT_BTC,1622343600,89.22530568560637,84.76404040132606,86.64357876078637,86.74564580330191,101174774.5
USDT_BTC,1622340000,89.77128475093139,85.28272051338482,86.60305018876838,87.37637788730932,89074825.43
USDT_BTC,1622336400,89.72479810336736,85.23855819819899,87.25570195788642,87.02435780212981,91097967.23
USDT_BTC,1622332800,85.13036212682313,80.87384402048197,82.91653442026052,83.16651209916543,205012385.1
USDT_BTC,1622329200,84.02146804033929,79.82039463832231,82.29721808141537,82.0860208850901,131158843.1
USDT_BTC,1622325600,89.23978852822374,84.77779910181255,86.87719600850161,86.93444126838165,83879883.12
USDT_BTC,1622322000,83.57130676116985,79.39274142311136,81.2168297995735,81.97899886784168,114348571.5
USDT_BTC,1622318400,81.22107170215864,77.1600181170507,79.36245466005994,79.00639921932752,158829092.6
USDT_BTC,1622314800,84.6183181654576,80.38740225718472,81.66208063067151,83.01133590812302,140430109.2
USDT_BTC,1622311200,84.40072195441644,80.18068585669562,82.27934625156095,82.37693993069757,185151195.2
USDT_BTC,1622307600,80.55321800984832,76.5255571093559,78.41076579798408,78.19783788167756,205825824.2
USDT_BTC,1622304000,77.33693372441877,73.47008703819783,75.19466410276654,75.83146381016282,214037791.7
USDT_BTC,1622300400,76.535672601222,72.7088889711609,74.92228759165877,74.98835251045152,330081680
USDT_BTC,1622296800,80.27454346900531,76.26081629555505,77.62468480754255,78.61928968344455,215487178.6
USDT_BTC,1622293200,76.06690331064095,72.2635581451089,73.64732184058529,74.09513655108796,274765199.4
USDT_BTC,1622289600,79.04540441869895,75.093134197764,77.16319164425809,76.71212768134022,173866115.8
USDT_BTC,1622286000,75.40195293630575,71.63185528949046,73.85140831232997,73.76910749365852,216141324.8
USDT_BTC,1622282400,71.16195181385024,67.60385422315773,68.98447235743376,68.96562976519277,117187091.3
USDT_BTC,1622278800,70.78334680480224,67.24417946456212,68.79090178845546,68.92566084941599,227642392.5
USDT_BTC,1622275200,71.58586926040051,68.00657579738049,69.91032317320315,69.77261373670069,125944953.2
USDT_BTC,1622271600,74.44552198106354,70.72324588201036,71.89421748228465,72.37476297001356,126533997.5
USDT_BTC,1622268000,69.60138793004897,66.12131853354651,68.02902748136195,67.61324251794993,107203274.3
USDT_BTC,1622264400,66.73226664986686,63.395653317373515,65.02567781170953,64.79708835908299,186107916.1
USDT_BTC,1622260800,68.05969107798394,64.65670652408474,66.90902000553565,66.06322943549966,125984686.7
USDT_BTC,1622257200,67.35036698047202,63.98284863144841,66.24638550520743,65.51963411881641,100231637.7
USDT_BTC,1622253600,68.49109540172331,65.06654063163714,66.51600113887638,66.9164872564203,134320529
USDT_BTC,1622250000,66.00575782892506,62.7054699374788,64.28319749553202,64.04984923001662,111228863.9
USDT_BTC,1622246400,62.41314651655789,59.29248919072999,60.57650524364224,61.331743126718884,143455184
USDT_BTC,1622242800,62.02616255307103,58.92485442541748,60.265841487810356,60.63910748904188,129674041.6
USDT_BTC,1622239200,63.9806747038081,60.781640968617694,61.58534031572242,62.18425374058107,183745768.8
USDT_BTC,1622235600,60.89866425056398,57.85373103803578,58.918353086458374,59.235696564190114,248149599.7
USDT_BTC,1622232000,61.1695993640772,58.11111939587334,59.41164606670804,59.79520144333283,209437195.5
USDT_BTC,1622228400,57.444425106212464,54.572203850901836,55.52678702053865,56.423519867463696,189112516.1
USDT_BTC,1622224800,61.37883223363997,58.30989062195797,60.36848289852486,60.32136254785793,157052322.4
USDT_BTC,1622221200,58.580929768774716,55.65188328033598,56.78333374243309,57.0402299590941,193182777.1
USDT_BTC,1622217600,59.49119721466475,56.516637353931515,58.050628845097584,57.59225220282825,287202560.1
USDT_BTC,1622214000,55.25443493987662,52.491713192882784,54.116658933913456,54.08004652779695,130477276.6
USDT_BTC,1622210400,59.411195880770926,56.440636086732376,57.67993011602958,58.0235728285444,133806025.4
USDT_BTC,1622206800,58.507960986198434,55.58256293688851,57.31722143797952,56.75812042852233,234158668.6
USDT_BTC,1622203200,52.469713181653894,49.8462275225712,51.41768107478284,51.22853413948569,332240545.3
USDT_BTC,1622199600,53.704001665899234,51.01880158260427,52.24593184505005,52.13252811320142,224790840.4
USDT_BTC,1622196000,51.523928207421406,48.94773179705033,50.36480211534883,50.237457360166225,228363624.3
USDT_BTC,1622192400,53.98968997173138,51.29020547314481,52.564392721802406,52.85612121335191,354141970.6
USDT_BTC,1622188800,53.349451848519145,50.681979256093186,52.31897103538286,51.99253498840859,287909047.2
USDT_BTC,1622185200,48.54527086607344,46.11800732276976,47.495181666317414,46.969812714891184,246738863.4
USDT_BTC,1622181600,48.930920299842356,46.48437428485023,47.46413849739739,48.12814718768074,242862100.4
USDT_BTC,1622178000,48.81396829410258,46.37326987939745,47.9039527716221,47.36183688313884,230120809
USDT_BTC,1622174400,46.94581010000387,44.59851959500367,45.71525815279602,46.10592234044884,225827187.4
USDT_BTC,1622170800,46.39046059055816,44.070937561030256,45.1514740937677,45.21057035230243,95009772.86
USDT_BTC,1622167200,49.244810287916835,46.78256977352099,47.846493694931006,47.92154046419406,80772392.38
USDT_BTC,1622163600,46.815458608518384,44.47468567809246,45.7567475610474,45.87488838267895,120865791.9
USDT_BTC,1622160000,46.00952971342099,43.70905322774994,44.884363934899895,44.99047848790226,160619245
USDT_BTC,1622156400,45.645439323642,43.3631673574599,44.35604101006353,44.32678718260785,84198712.49
USDT_BTC,1622152800,46.78452248062091,44.44529635658986,45.561391849823224,45.50390959305853,100720455.6
USDT_BTC,1622149200,45.170281946558674,42.91176784923074,43.787001504720365,44.08239249968344,132040356.4
USDT_BTC,1622145600,44.93626536135771,42.68945209328982,43.91005067330038,43.795494572706986,89887463.81
USDT_BTC,1622142000,43.36446172694866,41.19623864060123,42.35806476615064,42.292245666316454,100838351.1
USDT_BTC,1622138400,46.11397526033525,43.80827649731849,45.34059139204633,45.09264300988946,73102056.22
USDT_BTC,1622134800,42.58604266838013,40.45674053496112,41.54782201830225,41.40119007371016,125867669
USDT_BTC,1622131200,49.63353961369924,47.151862633014275,48.543692057703566,48.365982217340346,250509368.2
USDT_BTC,1622127600,47.30087323293894,44.93582957129199,46.08161157394281,46.11245547674482,174204735.7
USDT_BTC,1622124000,49.57413000912718,47.09542350867082,48.125962597180525,48.19642989457012,135613376.1
USDT_BTC,1622120400,47.665397925136084,45.28212802887928,46.911113501727435,46.333526642745454,248529842.1
USDT_BTC,1622116800,53.43134650498176,50.75977917973267,52.07109846780853,51.9116578150938,175126213.5
USDT_BTC,1622113200,47.24341234752788,44.88124173015149,46.11758421854965,45.8646459028372,165054384.3
USDT_BTC,1622109600,44.92621509740151,42.67990434253143,43.57752674308926,43.515977991684544,155805336.3
USDT_BTC,1622106000,53.32924831483197,50.66278589909037,52.11986718099099,51.80790934451318,143116390.3
USDT_BTC,1622102400,49.462573919029666,46.98944522307818,48.38235009941586,48.35053376701859,170723409.6
USDT_BTC,1622098800,50.947901240562594,48.400506178534464,49.58679758009805,49.8258363078502,90158790.61
USDT_BTC,1622095200,51.79074510917439,49.201207853715665,50.39713603861218,50.346262668408144,109052629
USDT_BTC,1622091600,57.39058982238973,54.52106033127024,55.8551669350539,55.816343655282175,129561520.5
USDT_BTC,1622088000,52.261322561430944,49.64825643335939,50.83345061843916,50.265961868170706,100127744.1
USDT_BTC,1622084400,53.964359681868444,51.26614169777502,52.44471559522651,52.73488340045972,151273829.3
USDT_BTC,1622080800,54.64095773917326,51.90890985221459,53.67391758787197,53.07028623931893,136921782.2
USDT_BTC,1622077200,53.87534700826311,51.18157965784995,52.21125811373074,52.45282595042225,186680198.4
USDT_BTC,1622073600,55.760345378388884,52.97232810946944,54.410519549201204,54.32311030020118,132298911.2
USDT_BTC,1622070000,54.971496397468336,52.22292157759492,53.44232603453835,53.379115383299755,107986204.9
USDT_BTC,1622066400,56.70985198362661,53.87435938444528,55.15279310680856,55.148825820332476,96061722.93
USDT_BTC,1622062800,58.4533476867978,55.5306803024579,56.73011152038093,57.076045194719384,117298476.8
USDT_BTC,1622059200,59.92958094834876,56.93310190093132,59.015926093481276,58.21814551411776,116812909.9
USDT_BTC,1622055600,62.122998731596,59.016848795016195,61.32291251154224,60.4239906503081,182699869
USDT_BTC,1622052000,63.02697742754866,59.87562855617122,61.224480234704444,61.374748245309476,130465974.4
USDT_BTC,1622048400,60.50560160910124,57.48032152864618,58.984207918440056,59.24929614428102,193815887.7
USDT_BTC,1622044800,61.95437998792052,58.85666098852449,59.64251204948479,60.53541258500964,180248435.5
USDT_BTC,1622041200,64.92537871209059,61.67910977648606,62.89650478861337,63.45801717330765,237471856.7
USDT_BTC,1622037600,59.83898393093321,56.84703473438655,58.45272832220147,58.34512607528045,207684105.3
USDT_BTC,1622034000,63.933249569035496,60.73658709058372,62.4194183566242,62.51116997837095,287655917
USDT_BTC,1622030400,70.43326194292165,66.91159884577556,68.56941082800573,68.71856205652723,172753936
USDT_BTC,1622026800,67.98020843498377,64.58119801323457,66.36272147791595,65.7748181681487,124627911.6
USDT_BTC,1622023200,69.71470244458517,66.22896732235591,68.51634784522574,67.85854344110037,204294319.3
USDT_BTC,1622019600,75.41916836734806,71.64820994898066,74.17294541593891,72.88779912405778,108695403.6
USDT_BTC,1622016000,71.78608144730295,68.1967773749378,69.45554152389535,70.11206314002278,259202807.1
USDT_BTC,1622012400,73.98295044416439,70.28380292195617,72.55726429094244,71.5890795501074,154758323.2
USDT_BTC,1622008800,74.24247142002862,70.5303478490272,72.45145535776318,71.93972402082815,330800678.8
USDT_BTC,1622005200,76.20148267449777,72.39140854077287,73.40123368830936,74.41732350062385,122546660.7
USDT_BTC,1622001600,74.73365710272742,70.99697424759104,73.48613712563967,73.5677754362308,121947164.7
USDT_BTC,1621998000,74.79646209638894,71.05663899156949,73.17436862006657,73.36695582444584,134768133.8
USDT_BTC,1621994400,78.01741239296241,74.1165417733143,76.2991891991814,75.93487586157501,249964412.2
USDT_BTC,1621990800,75.14086868372756,71.38382524954118,73.30753603921717,73.02698547852455,129409884.6
USDT_BTC,1621987200,83.07760598598783,78.92372568668843,80.74070362281965,80.94698332171276,141746509.4
USDT_BTC,1621983600,80.65594603658613,76.62314873475682,79.217754419554,78.81391825938908,83927516
USDT_BTC,1621980000,81.31432798209173,77.24861158298714,79.15246127326576,78.68348550342004,141277250.2
USDT_BTC,1621976400,80.57459516152612,76.54586540344981,77.73001779880427,78.13716127877879,89409482.74
USDT_BTC,1621972800,78.64368382547774,74.71149963420385,76.91598491584234,76.72600880879148,94457166.02
USDT_BTC,1621969200,85.79127788229948,81.5017139881845,83.7865935175248,83.69072497976114,130174586.5
USDT_BTC,1621965600,88.91299023246805,84.46734072084465,87.02381310652994,86.90376951084504,103220157.8
USDT_BTC,1621962000,88.39085244900343,83.97130982655325,85.9643463814912,86.0983771326296,101641094.3
USDT_BTC,1621958400,88.03012665369056,83.62862032100603,85.4507747638048,85.18232399090903,143345228.7
USDT_BTC,1621954800,89.64517092918663,85.1629123827273,86.96611329043084,87.12488825157229,327818021.7
USDT_BTC,1621951200,89.43315951104132,84.96150153548925,87.67655096837242,87.43398704109688,226865980.7
USDT_BTC,1621947600,89.78291793923246,85.29377204227083,87.61861484276572,87.54475110366417,264811068.2
USDT_BTC,1621944000,89.7564671671731,85.26864380881445,86.7092227288408,87.12347775859294,199205471.9
USDT_BTC,1621940400,91.35646361514375,86.78864043438656,88.59992624564634,88.82213571153814,218781549.2
USDT_BTC,1621936800,92.74048443955097,88.10346021757341,90.91781356133176,90.50197057777493,328174302.1
USDT_BTC,1621933200,91.52066587891018,86.94463258496467,89.3365791346575,89.46023914112156,159713714.3
USDT_BTC,1621929600,97.4239277476485,92.55273136026608,95.06341295125537,95.5755839155773,171653476.5
USDT_BTC,1621926000,93.91774063996009,89.22185360796207,91.80568906572914,91.78708470055345,136260670.2
USDT_BTC,1621922400,95.03461465165034,90.28288391906783,92.78626292302957,93.56412637479994,170449875.4
USDT_BTC,1621918800,94.38916419864165,89.66970598870957,91.54853746771605,93.06977341388405,132080760
USDT_BTC,1621915200,96.65800352803547,91.82510335163369,94.93229785942552,93.57669175864113,189032893.7
USDT_BTC,1621911600,99.79608044770308,94.80627642531792,96.56359809525186,96.76561189095763,195647441.6
USDT_BTC,1621908000,94.61818994423182,89.88728044702022,91.972643680023,91.98027485656455,162003769
USDT_BTC,1621904400,99.06332868698549,94.1101622526362,97.3802023754248,96.82804292460756,196553070.6
USDT_BTC,1621900800,103.3561955412825,98.18838576421837,100.98488878856479,100.33526758868229,287015032
USDT_BTC,1621897200,96.81055914270632,91.970031185571,93.91276727174804,94.63451297082602,115041712.9
USDT_BTC,1621893600,98.71687217919148,93.78102857023191,96.02794923252671,95.38475019810699,144361546.1
USDT_BTC,1621890000,99.27979375463144,94.31580406689986,96.65119228656629,97.00330468786665,177481486.7
USDT_BTC,1621886400,102.91660986302223,97.77077936987112,100.43035408423835,99.92630427523277,355912949.1
USDT_BTC,1621882800,98.39297392458907,93.47332522835961,95.93961025705201,95.72043131964716,408708639.1
USDT_BTC,1621879200,100.8417681119874,95.79967970638803,97.60797728993164,97.85247070859508,199153943.9
USDT_BTC,1621875600,102.43530537406346,97.31354010536029,99.76771774708385,100.22470527989402,171593901.9
USDT_BTC,1621872000,104.96548325630972,99.71720909349423,102.30919410069848,103.04064899699644,302480511.1
USDT_BTC,1621868400,105.09088832745391,99.83634391108122,101.73046330969063,102.36777306546887,238789246.2
USDT_BTC,1621864800,103.05969640410028,97.90671158389526,100.50442745158134,100.45578269871238,239457597.7
USDT_BTC,1621861200,102.97602681962677,97.82722547864543,100.3590311215482,100.02868716264886,358809919.5
USDT_BTC,1621857600,104.81948250432485,99.57850837910861,102.22472873000603,102.99946620740494,399327461.5
USDT_BTC,1621854000,103.2405429414007,98.07851579433067,99.93147846596948,100.50893366565623,435104768.7
USDT_BTC,1621850400,104.68894419534712,99.45449698557975,102.0893752866976,101.8844583444066,280432789.7
USDT_BTC,1621846800,103.2315831816753,98.07000402259153,100.2035648056654,101.24802220382803,185294286.6
USDT_BTC,1621843200,105.70713407036735,100.42177736684897,102.54708951599724,103.1852248907523,279700863.7
USDT_BTC,1621839600,104.26263882881454,99.04950688737381,101.71445200800954,101.89063705017004,376728347
USDT_BTC,1621836000,104.26161127172948,99.048530708143,101.9062469755705,101.68914382645933,203650917.3
USDT_BTC,1621832400,106.84920193585029,101.50674183905777,104.08232363417154,104.9208490599356,137212256.9
USDT_BTC,1621828800,104.60292211718507,99.37277601132581,102.0055482660042,102.41481604852537,196193251.4
USDT_BTC,1621825200,103.22787547116965,98.06648169761117,100.08648938786725,101.09237223140406,174595878
USDT_BTC,1621821600,104.66733063403942,99.43396410233744,102.32347616989287,102.0753681905657,179974540.8
USDT_BTC,1621818000,102.53288210884108,97.40623800339903,99.74069269945537,99.39108586263114,179937146.7
USDT_BTC,1621814400,103.49662639674466,98.32179507690742,100.47117472282449,100.77458500412585,256829069.6
USDT_BTC,1621810800,102.90360367469361,97.75842349095893,99.97473315841239,100.16882816265219,152619772.4
USDT_BTC,1621807200,107.49123240194703,102.11667078184968,104.29917897106199,105.24327158821761,165634678.5
USDT_BTC,1621803600,104.4822595550738,99.2581465773201,102.927765340718,102.05139599810708,185237221.1
USDT_BTC,1621800000,103.95643465304069,98.75861292038864,101.94145606634476,100.78106451276716,221720641.7
USDT_BTC,1621796400,107.35645576233483,101.98863297421809,104.97931013392379,105.08666389981596,232111472
USDT_BTC,1621792800,103.9429559918783,98.74580819228439,102.32092271936048,101.23443127313742,350535883.4
USDT_BTC,1621789200,107.90429588156464,102.5090810874864,104.8529819838709,105.94121028546125,463648115.5
USDT_BTC,1621785600,107.38869013154687,102.01925562496952,105.55590476238265,104.6666692093849,867393397.2
USDT_BTC,1621782000,105.67296366249147,100.38931547936689,103.31854826126492,103.12121439948842,259993343.8
USDT_BTC,1621778400,103.77284971361077,98.58420722793022,101.59278729820865,101.32689683090632,376212234.8
USDT_BTC,1621774800,106.19579619896895,100.8860063890205,103.88786707507775,103.18076871679062,589502627.6
USDT_BTC,1621771200,103.29919639151842,98.1342365719425,100.97237846556823,99.96876094298985,592868589.1
USDT_BTC,1621767600,103.0287993741598,97.87735940545181,100.2635578071595,100.82334205053397,238169414.1
USDT_BTC,1621764000,103.36931900365916,98.2008530534762,101.58662879613658,100.96986723524945,329386894.3
USDT_BTC,1621760400,103.21411652376338,98.0534106975752,100.83380081797418,101.11571531791306,480445609
USDT_BTC,1621756800,104.8768642914143,99.63302107684358,101.46063503416809,102.42693355605805,639511583
USDT_BTC,1621753200,103.11746435616062,97.96159113835259,100.31471212128524,100.45257906163289,264390431.6
USDT_BTC,1621749600,103.30167237408067,98.13658875537664,100.3042980107251,100.24825833319902,196634070.9
USDT_BTC,1621746000,99.78144029524245,94.79236828048032,97.46409698424912,96.64077843559613,163235104.2
USDT_BTC,1621742400,99.81450377531161,94.82377858654603,97.02996535140056,96.89204512569134,103763416.6
USDT_BTC,1621738800,102.45647709859155,97.33365324366197,100.7258984564801,100.5246511051455,98694700.73
USDT_BTC,1621735200,100.6422697513741,95.6101562638054,98.31623522529468,97.95788950420253,109207716.8
USDT_BTC,1621731600,100.77138752394745,95.73281814775008,97.96294782467774,98.84736201499389,96668700.48
USDT_BTC,1621728000,98.94054554067867,93.99351826364473,96.87982737600184,96.607732500001,253656844.5
USDT_BTC,1621724400,93.80335245458089,89.11318483185184,91.41730153027721,91.97354517986876,102792663.3
USDT_BTC,1621720800,94.24926893086399,89.5368054843208,92.09931329108143,92.04866165067776,155459148.3
USDT_BTC,1621717200,96.85476802937347,92.0120296279048,94.81748316098374,94.91738329874129,119303179.6
USDT_BTC,1621713600,95.33256111744348,90.5659330615713,92.92921371214358,92.89811751127935,116526033.4
USDT_BTC,1621710000,89.44265898814815,84.97052603874074,87.61112206598663,87.17975866309152,131459106.9
USDT_BTC,1621706400,88.4047372189872,83.98450035803783,86.6109803767318,85.68314220890713,162528624.6
USDT_BTC,1621702800,90.62220015506607,86.09109014731276,88.46034234916023,88.42158676435372,156613161.6
USDT_BTC,1621699200,87.23446765078997,82.87274426825046,84.62249310311125,85.13432580385455,190456728.1
USDT_BTC,1621695600,87.12840488718423,82.77198464282502,84.56188088385616,85.12144971964491,254162630.1
USDT_BTC,1621692000,87.55221466660839,83.17460393327796,86.11421901495837,85.27184816243356,231202840.1
USDT_BTC,1621688400,83.23126794790353,79.06970455050835,81.18962748056613,80.99902058352087,193106738
USDT_BTC,1621684800,83.90079961393162,79.70575963323503,81.81629908236057,81.39452407484804,199329515.8
USDT_BTC,1621681200,84.81351022760009,80.57283471622009,82.3983538095352,81.8139668392603,183042240
USDT_BTC,1621677600,83.20676007546587,79.04642207169258,81.19264103350577,80.7381747893051,350992503.8
USDT_BTC,1621674000,79.04032614117914,75.08830983412018,77.37079071642614,77.2708054487061,173903668.2
USDT_BTC,1621670400,80.73534173501243,76.6985746482618,79.24233042916724,78.69281797582013,214263890.7
USDT_BTC,1621666800,77.38659570323107,73.51726591806951,75.52259222403805,75.55077566014407,202860113.9
USDT_BTC,1621663200,74.94535002535454,71.19808252408681,73.8723572912955,73.30661352048082,187152488
USDT_BTC,1621659600,77.42321206884853,73.5520514654061,75.47492999049462,74.62376023876635,269966548
USDT_BTC,1621656000,74.18258841769405,70.47345899680934,71.90822507572184,72.34013607653009,267565326.7
USDT_BTC,1621652400,76.28677579047998,72.47243700095598,73.9065221716601,74.28497849526156,301066254.6
USDT_BTC,1621648800,73.85374657516992,70.16105924641143,72.07199553913037,71.83749221246298,189873491.7
USDT_BTC,1621645200,76.18064843731545,72.37161601544967,74.19728005385899,74.35640758397024,184903880.5
USDT_BTC,1621641600,73.02441975440043,69.3731987666804,70.9777104433544,71.20387157537003,192036871.9
USDT_BTC,1621638000,72.22104184704772,68.60998975469532,70.82141404036179,70.8262070923602,219771768.9
USDT_BTC,1621634400,70.71871442802644,67.18277870662511,68.00514162139149,69.17251355004561,306559033.2
USDT_BTC,1621630800,70.29164175577682,66.77705966798798,68.47398455517128,68.8459351356033,664727326
USDT_BTC,1621627200,65.58358195222934,62.30440285461787,64.37860547284251,63.816101053243294,327179350.8
USDT_BTC,1621623600,67.39866178181155,64.02872869272097,65.78994955378042,66.46874307894554,402964564
USDT_BTC,1621620000,68.06530657460326,64.66204124587308,65.93084959964035,66.64357496318632,249743884.7
USDT_BTC,1621616400,64.95403711142822,61.70633525585681,63.45901776920671,63.417968119379445,311034909.1
USDT_BTC,1621612800,67.79006391334013,64.40056071767313,65.73153841852687,66.41472370543327,550012202.5
USDT_BTC,1621609200,65.38009351196978,62.11108883637128,63.36528455091722,63.742266386573505,709607192.7
USDT_BTC,1621605600,64.87779314461004,61.633903487379534,62.73620196841312,63.653000698638714,1250882884
USDT_BTC,1621602000,69.28803205201868,65.82363044941773,67.23014879134712,66.73023070834996,147670655.5
USDT_BTC,1621598400,67.95789246229636,64.55999783918153,66.2618906526886,65.99831209474445,237974697.1
USDT_BTC,1621594800,67.41101613504162,64.04046532828954,65.43633635134437,65.95170016410323,182600891.1
USDT_BTC,1621591200,63.52529463491566,60.34902990316987,62.026857774934896,61.82865780768336,203737395.7
USDT_BTC,1621587600,66.81182041721726,63.4712293963564,65.25235869982518,64.82528611157092,238171442
USDT_BTC,1621584000,63.320646074790325,60.154613771050805,61.56715825093688,62.17340675691854,248235070.9
USDT_BTC,1621580400,63.2775200749474,60.11364407120002,61.60929852189097,61.81999951337631,165296139.1
USDT_BTC,1621576800,61.36927451556764,58.30081078978925,60.10272983532057,60.07041277072213,238116764.8
USDT_BTC,1621573200,60.8635948125552,57.820415071927435,59.67412375063088,59.09858337626655,148378008.1
USDT_BTC,1621569600,64.87458827169414,61.63085885810943,63.16941009607401,63.40948185626106,213574191.3
USDT_BTC,1621566000,60.9735402427945,57.92486323065477,59.857195497297305,59.80146297027172,152410310.3
USDT_BTC,1621562400,60.505858891386175,57.48056594681687,58.72800746639218,59.090265033256756,132515885
